"svcode","asdclass","col","dd"
510,"unknown","d_white","2022-11-28"
511,"low risk","b_green","2022-11-28"
512,"unknown","d_white","2022-11-28"
513,"low risk","b_green","2022-11-28"
514,"low risk","b_green","2022-11-28"
515,"partial risk","c_purple","2022-11-28"
601,"partial risk","c_purple","2022-11-28"
603,"low risk","b_green","2022-11-28"
605,"low risk","b_green","2022-11-28"
614,"unknown","d_white","2022-11-28"
701,"unknown","d_white","2022-11-28"
709,"low risk","b_green","2022-11-28"
710,"low risk","b_green","2022-11-28"
711,"high risk","a_red","2022-11-28"
714,"low risk","b_green","2022-11-28"
716,"low risk","b_green","2022-11-28"
717,"low risk","b_green","2022-11-28"
718,"low risk","b_green","2022-11-28"
722,"low risk","b_green","2022-11-28"
801,"low risk","b_green","2022-11-28"
802,"low risk","b_green","2022-11-28"
803,"low risk","b_green","2022-11-28"
804,"low risk","b_green","2022-11-28"
805,"low risk","b_green","2022-11-28"
806,"low risk","b_green","2022-11-28"
807,"low risk","b_green","2022-11-28"
808,"low risk","b_green","2022-11-28"
901,"low risk","b_green","2022-11-28"
902,"low risk","b_green","2022-11-28"
903,"low risk","b_green","2022-11-28"
904,"low risk","b_green","2022-11-28"
905,"low risk","b_green","2022-11-28"
906,"low risk","b_green","2022-11-28"
101,"unknown risk","e_white","2022-11-29"
102,"unknown risk","e_white","2022-11-29"
103,"unknown risk","e_white","2022-11-29"
104,"unknown risk","e_white","2022-11-29"
105,"unknown risk","e_white","2022-11-29"
106,"unknown risk","e_white","2022-11-29"
107,"unknown risk","e_white","2022-11-29"
108,"unknown risk","e_white","2022-11-29"
109,"unknown risk","e_white","2022-11-29"
110,"unknown risk","e_white","2022-11-29"
111,"unknown risk","e_white","2022-11-29"
112,"unknown risk","e_white","2022-11-29"
201,"high risk","a_red","2022-11-29"
202,"low risk","b_green","2022-11-29"
203,"unknown","d_white","2022-11-29"
301,"unknown risk","e_white","2022-11-29"
302,"unknown risk","e_white","2022-11-29"
303,"unknown risk","e_white","2022-11-29"
304,"unknown risk","e_white","2022-11-29"
305,"unknown risk","e_white","2022-11-29"
307,"unknown risk","e_white","2022-11-29"
308,"unknown risk","e_white","2022-11-29"
309,"unknown risk","e_white","2022-11-29"
310,"unknown risk","e_white","2022-11-29"
311,"unknown risk","e_white","2022-11-29"
312,"unknown risk","e_white","2022-11-29"
313,"unknown risk","e_white","2022-11-29"
314,"unknown risk","e_white","2022-11-29"
316,"unknown risk","e_white","2022-11-29"
318,"unknown risk","e_white","2022-11-29"
319,"unknown risk","e_white","2022-11-29"
320,"unknown risk","e_white","2022-11-29"
321,"unknown risk","e_white","2022-11-29"
322,"unknown risk","e_white","2022-11-29"
323,"unknown risk","e_white","2022-11-29"
324,"unknown risk","e_white","2022-11-29"
325,"unknown risk","e_white","2022-11-29"
326,"unknown risk","e_white","2022-11-29"
327,"unknown risk","e_white","2022-11-29"
328,"unknown risk","e_white","2022-11-29"
401,"unknown risk","e_white","2022-11-29"
402,"partial risk","c_purple","2022-11-29"
403,"unknown","d_white","2022-11-29"
404,"unknown risk","e_white","2022-11-29"
405,"unknown","d_white","2022-11-29"
406,"unknown","d_white","2022-11-29"
407,"unknown","d_white","2022-11-29"
408,"unknown","d_white","2022-11-29"
409,"unknown","d_white","2022-11-29"
410,"unknown","d_white","2022-11-29"
411,"unknown","d_white","2022-11-29"
412,"low risk","b_green","2022-11-29"
413,"unknown","d_white","2022-11-29"
414,"unknown","d_white","2022-11-29"
415,"low risk","b_green","2022-11-29"
416,"low risk","b_green","2022-11-29"
417,"unknown","d_white","2022-11-29"
418,"unknown","d_white","2022-11-29"
420,"unknown","d_white","2022-11-29"
421,"low risk","b_green","2022-11-29"
501,"low risk","b_green","2022-11-29"
503,"low risk","b_green","2022-11-29"
504,"low risk","b_green","2022-11-29"
505,"low risk","b_green","2022-11-29"
506,"low risk","b_green","2022-11-29"
508,"unknown","d_white","2022-11-29"
509,"low risk","b_green","2022-11-29"
510,"unknown","d_white","2022-11-29"
511,"low risk","b_green","2022-11-29"
512,"unknown","d_white","2022-11-29"
513,"low risk","b_green","2022-11-29"
514,"low risk","b_green","2022-11-29"
515,"partial risk","c_purple","2022-11-29"
601,"partial risk","c_purple","2022-11-29"
603,"low risk","b_green","2022-11-29"
605,"low risk","b_green","2022-11-29"
614,"unknown","d_white","2022-11-29"
701,"unknown","d_white","2022-11-29"
709,"low risk","b_green","2022-11-29"
710,"low risk","b_green","2022-11-29"
711,"high risk","a_red","2022-11-29"
714,"low risk","b_green","2022-11-29"
715,"low risk","b_green","2022-11-29"
716,"low risk","b_green","2022-11-29"
717,"low risk","b_green","2022-11-29"
718,"low risk","b_green","2022-11-29"
722,"low risk","b_green","2022-11-29"
801,"low risk","b_green","2022-11-29"
802,"low risk","b_green","2022-11-29"
803,"low risk","b_green","2022-11-29"
804,"low risk","b_green","2022-11-29"
805,"low risk","b_green","2022-11-29"
806,"low risk","b_green","2022-11-29"
807,"low risk","b_green","2022-11-29"
808,"low risk","b_green","2022-11-29"
901,"low risk","b_green","2022-11-29"
902,"low risk","b_green","2022-11-29"
903,"low risk","b_green","2022-11-29"
904,"low risk","b_green","2022-11-29"
905,"low risk","b_green","2022-11-29"
906,"low risk","b_green","2022-11-29"
101,"unknown risk","e_white","2022-11-30"
102,"unknown risk","e_white","2022-11-30"
103,"unknown risk","e_white","2022-11-30"
104,"unknown risk","e_white","2022-11-30"
105,"unknown risk","e_white","2022-11-30"
106,"unknown risk","e_white","2022-11-30"
107,"unknown risk","e_white","2022-11-30"
108,"unknown risk","e_white","2022-11-30"
109,"unknown risk","e_white","2022-11-30"
110,"unknown risk","e_white","2022-11-30"
111,"unknown risk","e_white","2022-11-30"
112,"unknown risk","e_white","2022-11-30"
201,"high risk","a_red","2022-11-30"
202,"low risk","b_green","2022-11-30"
203,"unknown","d_white","2022-11-30"
301,"unknown risk","e_white","2022-11-30"
302,"unknown risk","e_white","2022-11-30"
303,"unknown risk","e_white","2022-11-30"
304,"unknown risk","e_white","2022-11-30"
305,"unknown risk","e_white","2022-11-30"
307,"unknown risk","e_white","2022-11-30"
308,"unknown risk","e_white","2022-11-30"
309,"unknown risk","e_white","2022-11-30"
310,"unknown risk","e_white","2022-11-30"
311,"unknown risk","e_white","2022-11-30"
312,"unknown risk","e_white","2022-11-30"
313,"unknown risk","e_white","2022-11-30"
314,"unknown risk","e_white","2022-11-30"
316,"unknown risk","e_white","2022-11-30"
318,"unknown risk","e_white","2022-11-30"
319,"unknown risk","e_white","2022-11-30"
320,"unknown risk","e_white","2022-11-30"
321,"unknown risk","e_white","2022-11-30"
322,"unknown risk","e_white","2022-11-30"
323,"unknown risk","e_white","2022-11-30"
324,"unknown risk","e_white","2022-11-30"
325,"unknown risk","e_white","2022-11-30"
326,"unknown risk","e_white","2022-11-30"
327,"unknown risk","e_white","2022-11-30"
328,"unknown risk","e_white","2022-11-30"
401,"unknown risk","e_white","2022-11-30"
402,"partial risk","c_purple","2022-11-30"
403,"unknown","d_white","2022-11-30"
404,"unknown risk","e_white","2022-11-30"
405,"unknown","d_white","2022-11-30"
406,"unknown","d_white","2022-11-30"
407,"unknown","d_white","2022-11-30"
408,"unknown","d_white","2022-11-30"
409,"unknown","d_white","2022-11-30"
410,"unknown","d_white","2022-11-30"
411,"unknown","d_white","2022-11-30"
412,"low risk","b_green","2022-11-30"
413,"unknown","d_white","2022-11-30"
414,"unknown","d_white","2022-11-30"
415,"low risk","b_green","2022-11-30"
416,"low risk","b_green","2022-11-30"
417,"unknown","d_white","2022-11-30"
418,"unknown","d_white","2022-11-30"
420,"unknown","d_white","2022-11-30"
421,"low risk","b_green","2022-11-30"
501,"low risk","b_green","2022-11-30"
503,"low risk","b_green","2022-11-30"
504,"low risk","b_green","2022-11-30"
505,"low risk","b_green","2022-11-30"
506,"low risk","b_green","2022-11-30"
508,"unknown","d_white","2022-11-30"
509,"low risk","b_green","2022-11-30"
510,"unknown","d_white","2022-11-30"
511,"low risk","b_green","2022-11-30"
512,"unknown","d_white","2022-11-30"
513,"low risk","b_green","2022-11-30"
514,"low risk","b_green","2022-11-30"
515,"partial risk","c_purple","2022-11-30"
601,"partial risk","c_purple","2022-11-30"
603,"low risk","b_green","2022-11-30"
605,"low risk","b_green","2022-11-30"
614,"unknown","d_white","2022-11-30"
701,"unknown","d_white","2022-11-30"
709,"low risk","b_green","2022-11-30"
710,"low risk","b_green","2022-11-30"
711,"high risk","a_red","2022-11-30"
714,"low risk","b_green","2022-11-30"
715,"low risk","b_green","2022-11-30"
716,"low risk","b_green","2022-11-30"
717,"low risk","b_green","2022-11-30"
718,"low risk","b_green","2022-11-30"
722,"low risk","b_green","2022-11-30"
801,"low risk","b_green","2022-11-30"
802,"low risk","b_green","2022-11-30"
803,"low risk","b_green","2022-11-30"
804,"low risk","b_green","2022-11-30"
805,"low risk","b_green","2022-11-30"
806,"low risk","b_green","2022-11-30"
807,"low risk","b_green","2022-11-30"
808,"low risk","b_green","2022-11-30"
901,"low risk","b_green","2022-11-30"
902,"low risk","b_green","2022-11-30"
903,"low risk","b_green","2022-11-30"
904,"low risk","b_green","2022-11-30"
905,"low risk","b_green","2022-11-30"
906,"low risk","b_green","2022-11-30"
101,"unknown risk","e_white","2022-12-01"
102,"unknown risk","e_white","2022-12-01"
103,"unknown risk","e_white","2022-12-01"
104,"unknown risk","e_white","2022-12-01"
105,"unknown risk","e_white","2022-12-01"
106,"unknown risk","e_white","2022-12-01"
107,"unknown risk","e_white","2022-12-01"
108,"unknown risk","e_white","2022-12-01"
109,"unknown risk","e_white","2022-12-01"
110,"unknown risk","e_white","2022-12-01"
111,"unknown risk","e_white","2022-12-01"
112,"unknown risk","e_white","2022-12-01"
201,"high risk","a_red","2022-12-01"
202,"low risk","b_green","2022-12-01"
203,"unknown","d_white","2022-12-01"
301,"unknown risk","e_white","2022-12-01"
302,"unknown risk","e_white","2022-12-01"
303,"unknown risk","e_white","2022-12-01"
304,"unknown risk","e_white","2022-12-01"
305,"unknown risk","e_white","2022-12-01"
307,"unknown risk","e_white","2022-12-01"
308,"unknown risk","e_white","2022-12-01"
309,"unknown risk","e_white","2022-12-01"
310,"unknown risk","e_white","2022-12-01"
311,"unknown risk","e_white","2022-12-01"
312,"unknown risk","e_white","2022-12-01"
313,"unknown risk","e_white","2022-12-01"
314,"unknown risk","e_white","2022-12-01"
316,"unknown risk","e_white","2022-12-01"
318,"unknown risk","e_white","2022-12-01"
319,"unknown risk","e_white","2022-12-01"
320,"unknown risk","e_white","2022-12-01"
321,"unknown risk","e_white","2022-12-01"
322,"unknown risk","e_white","2022-12-01"
323,"unknown risk","e_white","2022-12-01"
324,"unknown risk","e_white","2022-12-01"
325,"unknown risk","e_white","2022-12-01"
326,"unknown risk","e_white","2022-12-01"
327,"unknown risk","e_white","2022-12-01"
328,"unknown risk","e_white","2022-12-01"
401,"unknown risk","e_white","2022-12-01"
402,"partial risk","c_purple","2022-12-01"
403,"unknown","d_white","2022-12-01"
404,"unknown risk","e_white","2022-12-01"
405,"unknown","d_white","2022-12-01"
406,"unknown","d_white","2022-12-01"
407,"unknown","d_white","2022-12-01"
408,"unknown","d_white","2022-12-01"
409,"unknown","d_white","2022-12-01"
410,"unknown","d_white","2022-12-01"
411,"unknown","d_white","2022-12-01"
412,"unknown","d_white","2022-12-01"
413,"unknown","d_white","2022-12-01"
414,"unknown","d_white","2022-12-01"
415,"unknown","d_white","2022-12-01"
416,"unknown","d_white","2022-12-01"
417,"unknown","d_white","2022-12-01"
418,"unknown","d_white","2022-12-01"
420,"unknown","d_white","2022-12-01"
421,"unknown","d_white","2022-12-01"
501,"low risk","b_green","2022-12-01"
502,"unknown","d_white","2022-12-01"
503,"partial risk","c_purple","2022-12-01"
504,"unknown","d_white","2022-12-01"
505,"unknown","d_white","2022-12-01"
506,"low risk","b_green","2022-12-01"
507,"low risk","b_green","2022-12-01"
508,"low risk","b_green","2022-12-01"
509,"low risk","b_green","2022-12-01"
510,"unknown","d_white","2022-12-01"
511,"partial risk","c_purple","2022-12-01"
512,"unknown","d_white","2022-12-01"
513,"unknown","d_white","2022-12-01"
514,"low risk","b_green","2022-12-01"
515,"partial risk","c_purple","2022-12-01"
601,"partial risk","c_purple","2022-12-01"
603,"low risk","b_green","2022-12-01"
604,"unknown","d_white","2022-12-01"
605,"low risk","b_green","2022-12-01"
607,"unknown","d_white","2022-12-01"
610,"unknown","d_white","2022-12-01"
612,"low risk","b_green","2022-12-01"
613,"unknown","d_white","2022-12-01"
614,"partial risk","c_purple","2022-12-01"
617,"low risk","b_green","2022-12-01"
701,"unknown","d_white","2022-12-01"
709,"low risk","b_green","2022-12-01"
710,"unknown","d_white","2022-12-01"
711,"high risk","a_red","2022-12-01"
713,"unknown","d_white","2022-12-01"
714,"low risk","b_green","2022-12-01"
715,"low risk","b_green","2022-12-01"
716,"unknown","d_white","2022-12-01"
717,"unknown","d_white","2022-12-01"
718,"low risk","b_green","2022-12-01"
719,"unknown","d_white","2022-12-01"
722,"unknown","d_white","2022-12-01"
726,"unknown","d_white","2022-12-01"
801,"low risk","b_green","2022-12-01"
802,"partial risk","c_purple","2022-12-01"
803,"low risk","b_green","2022-12-01"
804,"low risk","b_green","2022-12-01"
805,"low risk","b_green","2022-12-01"
806,"low risk","b_green","2022-12-01"
807,"unknown","d_white","2022-12-01"
808,"low risk","b_green","2022-12-01"
901,"low risk","b_green","2022-12-01"
902,"partial risk","c_purple","2022-12-01"
903,"low risk","b_green","2022-12-01"
904,"low risk","b_green","2022-12-01"
905,"low risk","b_green","2022-12-01"
906,"low risk","b_green","2022-12-01"
907,"low risk","b_green","2022-12-01"
101,"unknown risk","e_white","2022-12-02"
102,"unknown risk","e_white","2022-12-02"
103,"unknown risk","e_white","2022-12-02"
104,"unknown risk","e_white","2022-12-02"
105,"unknown risk","e_white","2022-12-02"
106,"unknown risk","e_white","2022-12-02"
107,"unknown risk","e_white","2022-12-02"
108,"unknown risk","e_white","2022-12-02"
109,"unknown risk","e_white","2022-12-02"
110,"unknown risk","e_white","2022-12-02"
111,"unknown risk","e_white","2022-12-02"
112,"unknown risk","e_white","2022-12-02"
201,"high risk","a_red","2022-12-02"
202,"low risk","b_green","2022-12-02"
203,"unknown","d_white","2022-12-02"
301,"unknown risk","e_white","2022-12-02"
302,"unknown risk","e_white","2022-12-02"
303,"unknown risk","e_white","2022-12-02"
304,"unknown risk","e_white","2022-12-02"
305,"unknown risk","e_white","2022-12-02"
307,"unknown risk","e_white","2022-12-02"
308,"unknown risk","e_white","2022-12-02"
309,"unknown risk","e_white","2022-12-02"
310,"unknown risk","e_white","2022-12-02"
311,"unknown risk","e_white","2022-12-02"
312,"unknown risk","e_white","2022-12-02"
313,"unknown risk","e_white","2022-12-02"
314,"unknown risk","e_white","2022-12-02"
316,"unknown risk","e_white","2022-12-02"
318,"unknown risk","e_white","2022-12-02"
319,"unknown risk","e_white","2022-12-02"
320,"unknown risk","e_white","2022-12-02"
321,"unknown risk","e_white","2022-12-02"
322,"unknown risk","e_white","2022-12-02"
323,"unknown risk","e_white","2022-12-02"
324,"unknown risk","e_white","2022-12-02"
325,"unknown risk","e_white","2022-12-02"
326,"unknown risk","e_white","2022-12-02"
327,"unknown risk","e_white","2022-12-02"
328,"unknown risk","e_white","2022-12-02"
401,"unknown risk","e_white","2022-12-02"
402,"partial risk","c_purple","2022-12-02"
403,"unknown","d_white","2022-12-02"
404,"unknown risk","e_white","2022-12-02"
405,"unknown","d_white","2022-12-02"
406,"unknown","d_white","2022-12-02"
407,"unknown","d_white","2022-12-02"
408,"unknown","d_white","2022-12-02"
409,"unknown","d_white","2022-12-02"
410,"unknown","d_white","2022-12-02"
411,"unknown","d_white","2022-12-02"
412,"unknown","d_white","2022-12-02"
413,"unknown","d_white","2022-12-02"
414,"unknown","d_white","2022-12-02"
415,"unknown","d_white","2022-12-02"
416,"unknown","d_white","2022-12-02"
417,"unknown","d_white","2022-12-02"
418,"unknown","d_white","2022-12-02"
420,"unknown","d_white","2022-12-02"
421,"unknown","d_white","2022-12-02"
501,"low risk","b_green","2022-12-02"
502,"unknown","d_white","2022-12-02"
503,"partial risk","c_purple","2022-12-02"
504,"unknown","d_white","2022-12-02"
505,"unknown","d_white","2022-12-02"
506,"low risk","b_green","2022-12-02"
507,"low risk","b_green","2022-12-02"
508,"low risk","b_green","2022-12-02"
509,"low risk","b_green","2022-12-02"
510,"unknown","d_white","2022-12-02"
511,"partial risk","c_purple","2022-12-02"
512,"unknown","d_white","2022-12-02"
513,"unknown","d_white","2022-12-02"
514,"low risk","b_green","2022-12-02"
515,"partial risk","c_purple","2022-12-02"
601,"partial risk","c_purple","2022-12-02"
603,"low risk","b_green","2022-12-02"
604,"unknown","d_white","2022-12-02"
605,"low risk","b_green","2022-12-02"
607,"unknown","d_white","2022-12-02"
610,"unknown","d_white","2022-12-02"
612,"low risk","b_green","2022-12-02"
613,"unknown","d_white","2022-12-02"
614,"partial risk","c_purple","2022-12-02"
617,"low risk","b_green","2022-12-02"
618,"low risk","b_green","2022-12-02"
701,"unknown","d_white","2022-12-02"
709,"low risk","b_green","2022-12-02"
